time,x,y,z
1.60545E+12,2.856,6.502,5.513
1.60545E+12,2.856,6.464,5.685
1.60545E+12,2.913,6.483,5.762
1.60545E+12,2.913,6.464,5.762
1.60545E+12,2.894,6.483,5.762
1.60545E+12,2.894,6.483,5.685
1.60545E+12,2.894,6.425,5.685
1.60545E+12,2.933,6.368,5.647
1.60545E+12,2.952,6.311,5.589
1.60545E+12,2.933,6.177,5.494
1.60545E+12,2.875,6.157,5.494
1.60545E+12,2.913,6.081,5.475
1.60545E+12,2.894,6.062,5.417
1.60545E+12,2.894,6.081,5.436
1.60545E+12,2.799,6.1,5.341
1.60545E+12,2.722,6.119,5.341
1.60545E+12,2.722,6.1,5.302
1.60545E+12,2.779,6.042,5.302
1.60545E+12,2.722,5.985,5.226
1.60545E+12,2.76,5.908,5.187
1.60545E+12,2.818,5.87,5.13
1.60545E+12,2.837,5.794,5.149
1.60545E+12,2.856,5.755,5.168
1.60545E+12,2.837,5.774,5.207
1.60545E+12,2.875,5.87,5.302
1.60545E+12,2.875,5.985,5.302
1.60545E+12,2.933,6.023,5.341
1.60545E+12,2.99,5.985,5.321
1.60545E+12,3.028,6.062,5.36
1.60545E+12,3.028,5.985,5.475
1.60545E+12,3.009,5.889,5.609
1.60545E+12,2.913,5.87,5.819
1.60545E+12,2.703,5.794,5.877
1.60545E+12,2.473,5.736,5.915
1.60545E+12,2.301,5.659,5.858
1.60545E+12,2.224,5.583,5.724
1.60545E+12,2.147,5.564,5.704
1.60545E+12,2.186,5.659,5.781
1.60545E+12,2.243,5.679,5.858
1.60545E+12,2.416,5.679,6.011
1.60545E+12,2.626,5.679,6.126
1.60545E+12,2.76,5.717,6.241
1.60545E+12,2.76,5.774,6.317
1.60545E+12,2.799,5.832,6.26
1.60545E+12,2.799,5.908,6.183
1.60545E+12,2.799,5.889,6.049
1.60545E+12,2.799,5.794,5.992
1.60545E+12,2.779,5.794,6.011
1.60545E+12,2.76,5.679,6.087
1.60545E+12,2.76,5.545,6.279
1.60545E+12,2.799,5.468,6.451
1.60545E+12,2.722,5.468,6.796
1.60545E+12,2.703,5.468,7.045
1.60545E+12,2.645,5.353,7.141
1.60545E+12,2.703,5.257,7.217
1.60545E+12,2.76,5.2,7.141
1.60545E+12,2.799,5.142,6.853
1.60545E+12,2.837,5.142,6.643
1.60545E+12,2.875,5.104,6.451
1.60545E+12,2.875,5.181,6.375
1.60545E+12,2.913,5.277,6.432
1.60545E+12,2.99,5.219,6.547
1.60545E+12,3.048,5.142,6.719
1.60545E+12,3.009,5.066,6.968
1.60545E+12,2.933,5.008,7.236
1.60545E+12,2.933,4.913,7.351
1.60545E+12,2.837,4.779,7.39
1.60545E+12,2.722,4.759,7.275
1.60545E+12,2.684,4.759,7.045
1.60545E+12,2.665,4.721,6.834
1.60545E+12,2.645,4.645,6.662
1.60545E+12,2.626,4.664,6.624
1.60545E+12,2.626,4.683,6.777
1.60545E+12,2.492,4.664,7.026
1.60545E+12,2.454,4.664,7.351
1.60545E+12,2.473,4.625,7.619
1.60545E+12,2.511,4.568,7.792
1.60545E+12,2.492,4.549,7.945
1.60545E+12,2.492,4.568,7.964
1.60545E+12,2.53,4.568,7.945
1.60545E+12,2.626,4.53,7.945
1.60545E+12,2.76,4.434,7.964
1.60545E+12,2.875,4.377,8.021
1.60545E+12,2.99,4.357,8.136
1.60545E+12,2.99,4.357,8.232
1.60545E+12,3.028,4.357,8.328
1.60545E+12,3.105,4.3,8.5
1.60545E+12,3.105,4.242,8.596
1.60545E+12,3.162,4.185,8.653
1.60545E+12,3.124,4.128,8.845
1.60545E+12,3.086,4.032,9.017
1.60545E+12,3.124,3.917,9.228
1.60545E+12,3.105,3.84,9.438
1.60545E+12,3.028,3.821,9.592
1.60545E+12,3.028,3.783,9.898
1.60545E+12,2.971,3.84,10.204
1.60545E+12,2.875,3.898,10.377
1.60545E+12,2.837,3.917,10.319
1.60545E+12,2.837,3.879,10.166
1.60545E+12,2.875,3.84,9.841
1.60545E+12,3.028,3.783,9.438
1.60545E+12,3.201,3.745,9.151
1.60545E+12,3.296,3.725,8.921
1.60545E+12,3.277,3.783,8.96
1.60545E+12,3.143,3.84,9.247
1.60545E+12,2.933,3.917,9.764
1.60545E+12,2.703,3.859,10.492
1.60545E+12,2.435,3.725,11.104
1.60545E+12,2.109,3.553,11.507
1.60545E+12,1.937,3.247,11.717
1.60545E+12,1.688,3.151,11.641
1.60545E+12,1.496,3.132,11.411
1.60545E+12,1.42,3.228,11.085
1.60545E+12,1.477,3.247,10.645
1.60545E+12,1.669,3.362,10.243
1.60545E+12,1.86,3.457,9.955
1.60545E+12,2.128,3.457,9.745
1.60545E+12,2.301,3.591,9.63
1.60545E+12,2.339,3.63,9.649
1.60545E+12,2.396,3.649,9.802
1.60545E+12,2.358,3.611,9.879
1.60545E+12,2.282,3.496,9.955
1.60545E+12,2.243,3.419,9.898
1.60545E+12,2.205,3.4,9.726
1.60545E+12,2.262,3.342,9.515
1.60545E+12,2.262,3.4,9.285
1.60545E+12,2.282,3.419,9.113
1.60545E+12,2.32,3.496,8.921
1.60545E+12,2.339,3.668,8.921
1.60545E+12,2.416,3.706,9.075
1.60545E+12,2.53,3.764,9.324
1.60545E+12,2.665,3.745,9.534
1.60545E+12,2.779,3.802,9.86
1.60545E+12,2.856,3.802,10.07
1.60545E+12,2.894,3.821,10.204
1.60545E+12,2.913,3.764,10.224
1.60545E+12,2.856,3.649,10.07
1.60545E+12,2.837,3.496,9.821
1.60545E+12,2.741,3.381,9.4
1.60545E+12,2.588,3.304,9.036
1.60545E+12,2.511,3.4,8.653
1.60545E+12,2.435,3.323,8.347
1.60545E+12,2.454,3.247,8.021
1.60545E+12,2.53,3.132,7.792
1.60545E+12,2.607,3.094,7.619
1.60545E+12,2.626,3.132,7.562
1.60545E+12,2.645,3.094,7.6
1.60545E+12,2.684,3.036,7.677
1.60545E+12,2.703,3.132,7.926
1.60545E+12,2.684,3.132,8.155
1.60545E+12,2.741,3.151,8.366
1.60545E+12,2.875,3.17,8.615
1.60545E+12,2.952,3.189,8.921
1.60545E+12,3.009,3.228,9.132
1.60545E+12,3.048,3.304,9.285
1.60545E+12,3.143,3.266,9.285
1.60545E+12,3.182,3.266,9.343
1.60545E+12,3.239,3.228,9.266
1.60545E+12,3.277,3.266,9.19
1.60545E+12,3.22,3.323,9.17
1.60545E+12,3.182,3.323,9.094
1.60545E+12,3.105,3.304,9.017
1.60545E+12,2.99,3.285,8.883
1.60545E+12,2.913,3.228,8.711
1.60545E+12,2.875,3.189,8.577
1.60545E+12,2.799,3.151,8.385
1.60545E+12,2.722,3.113,8.328
1.60545E+12,2.645,3.055,8.309
1.60545E+12,2.645,3.036,8.29
1.60545E+12,2.645,3.055,8.366
1.60545E+12,2.703,3.055,8.443
1.60545E+12,2.703,3.074,8.596
1.60545E+12,2.722,3.113,8.768
1.60545E+12,2.76,3.189,8.845
1.60545E+12,2.779,3.132,8.864
1.60545E+12,2.837,3.074,8.864
1.60545E+12,2.818,3.074,8.883
1.60545E+12,2.818,3.036,8.826
1.60545E+12,2.799,3.036,8.768
1.60545E+12,2.779,3.017,8.672
1.60545E+12,2.799,3.036,8.653
1.60545E+12,2.779,3.017,8.672
1.60545E+12,2.741,3.074,8.672
1.60545E+12,2.722,3.055,8.672
1.60545E+12,2.722,3.094,8.692
1.60545E+12,2.722,3.055,8.692
1.60545E+12,2.722,3.094,8.73
1.60545E+12,2.741,3.132,8.711
1.60545E+12,2.703,3.074,8.672
1.60545E+12,2.741,3.074,8.653
1.60545E+12,2.76,3.074,8.653
1.60545E+12,2.76,3.113,8.692
1.60545E+12,2.741,3.132,8.692
1.60545E+12,2.779,3.132,8.73
1.60545E+12,2.76,3.113,8.787
1.60545E+12,2.76,3.074,8.768
1.60545E+12,2.684,3.113,8.787
1.60545E+12,2.684,3.113,8.768
1.60545E+12,2.665,3.094,8.749
1.60545E+12,2.665,3.094,8.692
1.60545E+12,2.665,3.074,8.672
1.60545E+12,2.703,3.132,8.711
1.60545E+12,2.703,3.113,8.73
1.60545E+12,2.741,3.113,8.73
1.60545E+12,2.779,3.113,8.73
1.60545E+12,2.779,3.094,8.73
1.60545E+12,2.779,3.113,8.711
1.60545E+12,2.837,3.132,8.692
1.60545E+12,2.818,3.113,8.653
1.60545E+12,2.799,3.094,8.615
1.60545E+12,2.779,3.094,8.615
1.60545E+12,2.76,3.132,8.615
1.60545E+12,2.76,3.113,8.634
1.60545E+12,2.76,3.113,8.672
1.60545E+12,2.722,3.113,8.672
1.60545E+12,2.703,3.113,8.749
1.60545E+12,2.722,3.151,8.749
1.60545E+12,2.703,3.151,8.768
1.60545E+12,2.703,3.17,8.73
1.60545E+12,2.684,3.151,8.711
1.60545E+12,2.703,3.151,8.73
1.60545E+12,2.703,3.17,8.672
1.60545E+12,2.722,3.189,8.653
1.60545E+12,2.741,3.189,8.672
1.60545E+12,2.722,3.17,8.653
1.60545E+12,2.741,3.208,8.653
1.60545E+12,2.703,3.189,8.653
1.60545E+12,2.703,3.228,8.672
1.60545E+12,2.741,3.189,8.692
1.60545E+12,2.741,3.17,8.653
1.60545E+12,2.741,3.189,8.653
1.60545E+12,2.722,3.189,8.634
1.60545E+12,2.722,3.189,8.634
1.60545E+12,2.722,3.208,8.596
1.60545E+12,2.684,3.208,8.634
1.60545E+12,2.665,3.208,8.577
1.60545E+12,2.684,3.208,8.558
1.60545E+12,2.626,3.17,8.577
1.60545E+12,2.645,3.228,8.615
1.60545E+12,2.607,3.189,8.596
1.60545E+12,2.607,3.208,8.672
1.60545E+12,2.607,3.189,8.692
1.60545E+12,2.665,3.208,8.768
1.60545E+12,2.665,3.17,8.807
1.60545E+12,2.684,3.189,8.807
1.60545E+12,2.684,3.208,8.826
1.60545E+12,2.684,3.17,8.768
1.60545E+12,2.684,3.189,8.749
1.60545E+12,2.645,3.17,8.653
1.60545E+12,2.665,3.17,8.653
1.60545E+12,2.626,3.189,8.5
1.60545E+12,2.626,3.189,8.481
1.60545E+12,2.645,3.17,8.5
1.60545E+12,2.626,3.208,8.462
1.60545E+12,2.607,3.189,8.538
1.60545E+12,2.684,3.208,8.596
1.60545E+12,2.665,3.228,8.692
1.60545E+12,2.684,3.228,8.73
1.60545E+12,2.665,3.228,8.749
1.60545E+12,2.665,3.189,8.749
1.60545E+12,2.665,3.17,8.845
1.60545E+12,2.665,3.208,8.845
1.60545E+12,2.665,3.17,8.826
1.60545E+12,2.703,3.189,8.807
1.60545E+12,2.684,3.189,8.711
1.60545E+12,2.684,3.247,8.634
1.60545E+12,2.626,3.208,8.615
1.60545E+12,2.626,3.208,8.596
1.60545E+12,2.607,3.208,8.538
1.60545E+12,2.626,3.208,8.519
1.60545E+12,2.626,3.228,8.5
1.60545E+12,2.626,3.208,8.596
1.60545E+12,2.607,3.208,8.615
1.60545E+12,2.626,3.208,8.672
1.60545E+12,2.645,3.247,8.73
1.60545E+12,2.665,3.247,8.73
1.60545E+12,2.665,3.208,8.711
1.60545E+12,2.665,3.189,8.73
1.60545E+12,2.645,3.208,8.672
1.60545E+12,2.645,3.228,8.73
1.60545E+12,2.645,3.208,8.711
1.60545E+12,2.665,3.208,8.711
1.60545E+12,2.665,3.208,8.692
1.60545E+12,2.665,3.189,8.692
1.60545E+12,2.665,3.17,8.672
1.60545E+12,2.665,3.189,8.672
1.60545E+12,2.665,3.208,8.615
1.60545E+12,2.684,3.208,8.634
1.60545E+12,2.626,3.208,8.577
1.60545E+12,2.684,3.189,8.558
1.60545E+12,2.645,3.17,8.615
1.60545E+12,2.665,3.189,8.596
1.60545E+12,2.645,3.189,8.672
1.60545E+12,2.645,3.189,8.672
1.60545E+12,2.665,3.189,8.672
1.60545E+12,2.684,3.228,8.711
1.60545E+12,2.665,3.189,8.692
1.60545E+12,2.703,3.208,8.711
1.60545E+12,2.684,3.208,8.749
1.60545E+12,2.665,3.208,8.73
1.60545E+12,2.684,3.17,8.73
1.60545E+12,2.645,3.189,8.634
1.60545E+12,2.645,3.189,8.577
1.60545E+12,2.645,3.17,8.596
1.60545E+12,2.645,3.208,8.596
1.60545E+12,2.665,3.208,8.577
1.60545E+12,2.665,3.17,8.653
1.60545E+12,2.665,3.189,8.692
1.60545E+12,2.684,3.247,8.73
1.60545E+12,2.684,3.208,8.768
1.60545E+12,2.703,3.228,8.749
1.60545E+12,2.684,3.228,8.73
1.60545E+12,2.703,3.228,8.672
1.60545E+12,2.684,3.208,8.692
1.60545E+12,2.665,3.189,8.634
1.60545E+12,2.665,3.17,8.596
1.60545E+12,2.626,3.189,8.577
1.60545E+12,2.626,3.189,8.577
1.60545E+12,2.588,3.189,8.653
1.60545E+12,2.588,3.208,8.577
1.60545E+12,2.626,3.189,8.672
1.60545E+12,2.607,3.17,8.692
1.60545E+12,2.645,3.17,8.711
1.60545E+12,2.665,3.17,8.73
1.60545E+12,2.703,3.151,8.768
1.60545E+12,2.703,3.17,8.787
1.60545E+12,2.76,3.208,8.73
1.60545E+12,2.799,3.228,8.711
1.60545E+12,2.741,3.189,8.653
1.60545E+12,2.741,3.208,8.615
1.60545E+12,2.665,3.17,8.577
1.60545E+12,2.665,3.17,8.615
1.60545E+12,2.645,3.17,8.577
1.60545E+12,2.645,3.17,8.634
1.60545E+12,2.626,3.17,8.672
1.60545E+12,2.645,3.228,8.653
1.60545E+12,2.626,3.208,8.672
1.60545E+12,2.645,3.17,8.711
1.60545E+12,2.588,3.189,8.711
1.60545E+12,2.607,3.17,8.672
1.60545E+12,2.665,3.151,8.711
1.60545E+12,2.645,3.151,8.672
1.60545E+12,2.626,3.189,8.672
1.60545E+12,2.665,3.208,8.653
1.60545E+12,2.665,3.189,8.653
1.60545E+12,2.722,3.228,8.672
1.60545E+12,2.703,3.208,8.634
1.60545E+12,2.703,3.208,8.653
1.60545E+12,2.684,3.17,8.672
1.60545E+12,2.684,3.151,8.653
1.60545E+12,2.665,3.208,8.634
1.60545E+12,2.665,3.17,8.672
1.60545E+12,2.703,3.151,8.672
1.60545E+12,2.665,3.17,8.692
1.60545E+12,2.684,3.189,8.711
1.60545E+12,2.722,3.189,8.672
1.60545E+12,2.722,3.208,8.692
1.60545E+12,2.722,3.208,8.692
1.60545E+12,2.684,3.189,8.653
1.60545E+12,2.703,3.17,8.653
1.60545E+12,2.665,3.189,8.653
1.60545E+12,2.645,3.189,8.653
1.60545E+12,2.645,3.208,8.634
1.60545E+12,2.645,3.189,8.653
1.60545E+12,2.645,3.17,8.672
1.60545E+12,2.665,3.189,8.692
1.60545E+12,2.665,3.17,8.692
1.60545E+12,2.684,3.208,8.692
1.60545E+12,2.665,3.151,8.692
1.60545E+12,2.684,3.17,8.672
1.60545E+12,2.684,3.189,8.73
1.60545E+12,2.703,3.17,8.692
1.60545E+12,2.684,3.189,8.692
1.60545E+12,2.703,3.189,8.672
1.60545E+12,2.703,3.189,8.672
1.60545E+12,2.703,3.17,8.634
1.60545E+12,2.703,3.189,8.692
1.60545E+12,2.703,3.189,8.653
1.60545E+12,2.703,3.17,8.711
1.60545E+12,2.665,3.17,8.672
1.60545E+12,2.665,3.151,8.672
1.60545E+12,2.665,3.17,8.653
1.60545E+12,2.665,3.151,8.692
1.60545E+12,2.703,3.189,8.615
1.60545E+12,2.703,3.189,8.692
1.60545E+12,2.684,3.189,8.653
1.60545E+12,2.665,3.189,8.672
1.60545E+12,2.684,3.17,8.634
1.60545E+12,2.703,3.17,8.672
1.60545E+12,2.665,3.189,8.692
1.60545E+12,2.665,3.189,8.672
1.60545E+12,2.684,3.17,8.73
1.60545E+12,2.703,3.208,8.692
1.60545E+12,2.684,3.17,8.711
1.60545E+12,2.665,3.132,8.711
1.60545E+12,2.684,3.17,8.692
1.60545E+12,2.684,3.151,8.711
1.60545E+12,2.722,3.17,8.711
1.60545E+12,2.722,3.17,8.692
1.60545E+12,2.722,3.208,8.653
1.60545E+12,2.741,3.189,8.653
1.60545E+12,2.722,3.151,8.653
1.60545E+12,2.722,3.189,8.653
1.60545E+12,2.703,3.17,8.672
1.60545E+12,2.703,3.132,8.634
1.60545E+12,2.665,3.132,8.653
1.60545E+12,2.703,3.17,8.692
1.60545E+12,2.684,3.151,8.672
1.60545E+12,2.684,3.151,8.749
1.60545E+12,2.665,3.132,8.73
1.60545E+12,2.703,3.151,8.692
1.60545E+12,2.703,3.17,8.711
1.60545E+12,2.722,3.151,8.692
1.60545E+12,2.722,3.151,8.692
1.60545E+12,2.76,3.17,8.692
1.60545E+12,2.741,3.189,8.653
1.60545E+12,2.76,3.189,8.672
1.60545E+12,2.76,3.189,8.672
1.60545E+12,2.703,3.17,8.653
1.60545E+12,2.684,3.151,8.653
1.60545E+12,2.684,3.17,8.653
1.60545E+12,2.684,3.132,8.672
1.60545E+12,2.684,3.132,8.672
1.60545E+12,2.703,3.151,8.634
1.60545E+12,2.722,3.17,8.653
1.60545E+12,2.76,3.17,8.692
1.60545E+12,2.722,3.189,8.672
1.60545E+12,2.741,3.208,8.653
1.60545E+12,2.722,3.17,8.672
1.60545E+12,2.684,3.189,8.615
1.60545E+12,2.684,3.208,8.653
1.60545E+12,2.684,3.17,8.672
1.60545E+12,2.684,3.189,8.653
1.60545E+12,2.665,3.189,8.692
1.60545E+12,2.703,3.189,8.692
1.60545E+12,2.684,3.17,8.634
1.60545E+12,2.665,3.189,8.672
1.60545E+12,2.684,3.17,8.653
1.60545E+12,2.703,3.189,8.615
1.60545E+12,2.703,3.189,8.634
1.60545E+12,2.703,3.17,8.634
1.60545E+12,2.741,3.208,8.653
1.60545E+12,2.722,3.189,8.672
1.60545E+12,2.722,3.189,8.634
1.60545E+12,2.722,3.17,8.634
1.60545E+12,2.722,3.151,8.692
1.60545E+12,2.722,3.189,8.692
1.60545E+12,2.703,3.17,8.672
1.60545E+12,2.684,3.151,8.653
1.60545E+12,2.684,3.151,8.653
1.60545E+12,2.703,3.151,8.672
1.60545E+12,2.703,3.17,8.653
1.60545E+12,2.722,3.17,8.672
1.60545E+12,2.684,3.189,8.692
1.60545E+12,2.703,3.17,8.653
1.60545E+12,2.665,3.189,8.615
1.60545E+12,2.684,3.208,8.672
1.60545E+12,2.665,3.17,8.653
1.60545E+12,2.684,3.151,8.653
1.60545E+12,2.703,3.17,8.653
1.60545E+12,2.741,3.208,8.672
1.60545E+12,2.76,3.208,8.692
1.60545E+12,2.741,3.189,8.711
1.60545E+12,2.722,3.189,8.692
1.60545E+12,2.722,3.17,8.672
1.60545E+12,2.703,3.132,8.672
1.60545E+12,2.722,3.151,8.692
1.60545E+12,2.722,3.17,8.692
1.60545E+12,2.722,3.151,8.653
1.60545E+12,2.722,3.151,8.634
1.60545E+12,2.722,3.132,8.615
1.60545E+12,2.703,3.17,8.634
1.60545E+12,2.722,3.17,8.634
1.60545E+12,2.722,3.132,8.692
1.60545E+12,2.684,3.151,8.672
1.60545E+12,2.703,3.17,8.692
1.60545E+12,2.76,3.17,8.692
1.60545E+12,2.722,3.151,8.73
1.60545E+12,2.722,3.113,8.711
1.60545E+12,2.722,3.17,8.711
1.60545E+12,2.684,3.17,8.692
1.60545E+12,2.684,3.132,8.711
1.60545E+12,2.684,3.113,8.711
1.60545E+12,2.684,3.17,8.73
1.60545E+12,2.722,3.132,8.672
1.60545E+12,2.741,3.208,8.653
1.60545E+12,2.741,3.189,8.596
1.60545E+12,2.779,3.189,8.596
1.60545E+12,2.779,3.189,8.577
1.60545E+12,2.741,3.208,8.615
1.60545E+12,2.703,3.189,8.596
1.60545E+12,2.722,3.189,8.577
1.60545E+12,2.645,3.208,8.615
1.60545E+12,2.665,3.228,8.672
1.60545E+12,2.645,3.208,8.672
1.60545E+12,2.665,3.189,8.73
1.60545E+12,2.703,3.151,8.807
1.60545E+12,2.722,3.151,8.787
1.60545E+12,2.741,3.132,8.826
1.60545E+12,2.779,3.132,8.787
1.60545E+12,2.741,3.113,8.73
1.60545E+12,2.684,3.113,8.73
1.60545E+12,2.607,3.132,8.653
1.60545E+12,2.55,3.094,8.653
1.60545E+12,2.569,3.055,8.672
1.60545E+12,2.645,3.113,8.768
1.60545E+12,2.856,3.113,8.902
1.60545E+12,3.201,3.132,9.113
1.60545E+12,3.584,3.189,9.515
1.60545E+12,3.756,3.285,9.764
1.60545E+12,3.622,3.342,9.936
1.60545E+12,3.258,3.457,9.86
1.60545E+12,2.779,3.496,9.534
1.60545E+12,2.396,3.419,9.113
1.60545E+12,2.109,3.362,8.672
1.60545E+12,1.918,3.247,8.29
1.60545E+12,1.822,3.208,8.002
1.60545E+12,1.822,3.228,7.753
1.60545E+12,1.956,3.189,7.753
1.60545E+12,2.09,3.208,7.83
1.60545E+12,2.128,3.285,8.021
1.60545E+12,2.224,3.4,8.213
1.60545E+12,2.224,3.4,8.519
1.60545E+12,2.262,3.362,8.883
1.60545E+12,2.128,3.4,9.4
1.60545E+12,2.033,3.4,9.936
1.60545E+12,2.033,3.323,10.204
1.60545E+12,2.071,3.247,10.319
1.60545E+12,2.09,3.17,10.204
1.60545E+12,1.975,3.208,9.994
1.60545E+12,1.918,3.323,9.764
1.60545E+12,1.86,3.476,9.534
1.60545E+12,1.745,3.304,9.228
1.60545E+12,2.033,3.228,8.883
1.60545E+12,2.052,3.687,9.17
1.60545E+12,2.071,3.936,10.262
1.60545E+12,1.822,4.013,10.932
1.60545E+12,1.822,3.859,11.2
1.60545E+12,2.033,3.572,11.411
1.60545E+12,2.052,3.438,11.564
1.60545E+12,1.994,3.438,11.373
1.60545E+12,1.937,3.591,11.181
1.60545E+12,2.013,3.687,11.066
1.60545E+12,2.186,3.764,10.951
1.60545E+12,2.377,3.84,10.798
1.60545E+12,2.588,3.879,10.76
1.60545E+12,2.722,3.898,10.741
1.60545E+12,2.779,3.936,10.76
1.60545E+12,2.856,3.898,10.817
1.60545E+12,2.894,3.917,10.913
1.60545E+12,2.875,3.917,10.894
1.60545E+12,2.875,3.898,10.97
1.60545E+12,2.779,3.859,11.085
1.60545E+12,2.684,3.898,11.334
1.60545E+12,2.588,3.821,11.641
1.60545E+12,2.607,3.725,11.813
1.60545E+12,2.607,3.63,11.851
1.60545E+12,2.588,3.515,11.756
1.60545E+12,2.626,3.515,11.468
1.60545E+12,2.684,3.476,11.085
1.60545E+12,2.722,3.476,10.511
1.60545E+12,2.837,3.553,9.936
1.60545E+12,2.875,3.687,9.515
1.60545E+12,2.952,3.84,9.419
1.60545E+12,2.952,3.917,9.477
1.60545E+12,2.971,3.974,9.764
1.60545E+12,2.99,4.013,9.955
1.60545E+12,2.913,3.936,9.955
1.60545E+12,2.837,3.821,9.898
1.60545E+12,2.818,3.687,9.726
1.60545E+12,2.779,3.591,9.458
1.60545E+12,2.722,3.611,9.113
1.60545E+12,2.722,3.649,8.711
1.60545E+12,2.779,3.687,8.462
1.60545E+12,2.779,3.764,8.155
1.60545E+12,2.76,3.879,7.983
1.60545E+12,2.779,4.013,7.887
1.60545E+12,2.799,4.07,7.868
1.60545E+12,2.799,4.089,7.945
1.60545E+12,2.856,4.089,7.926
1.60545E+12,2.971,3.994,7.734
1.60545E+12,2.99,3.898,7.562
1.60545E+12,2.971,3.936,7.236
1.60545E+12,2.818,3.955,6.911
1.60545E+12,2.665,4.128,6.662
1.60545E+12,2.626,4.147,6.375
1.60545E+12,2.588,4.281,6.145
1.60545E+12,2.588,4.281,5.972
1.60545E+12,2.665,4.3,5.819
1.60545E+12,2.779,4.3,5.647
1.60545E+12,2.875,4.262,5.475
1.60545E+12,2.894,4.396,5.436
1.60545E+12,2.99,4.549,5.475
1.60545E+12,3.124,4.606,5.532
1.60545E+12,3.277,4.664,5.551
1.60545E+12,3.354,4.74,5.532
1.60545E+12,3.258,4.894,5.513
1.60545E+12,3.086,5.008,5.398
1.60545E+12,2.933,4.989,5.245
1.60545E+12,2.799,4.913,5.13
1.60545E+12,2.703,4.894,5.092
1.60545E+12,2.665,4.951,5.034
1.60545E+12,2.741,4.989,5.053
1.60545E+12,2.799,5.028,5.072
1.60545E+12,2.875,5.104,5.13
1.60545E+12,2.913,5.238,5.149
1.60545E+12,2.933,5.372,5.187
1.60545E+12,2.933,5.43,5.092
1.60545E+12,3.009,5.449,4.958
1.60545E+12,3.009,5.411,4.824
1.60545E+12,2.933,5.525,4.785
1.60545E+12,2.799,5.621,4.938
1.60545E+12,2.703,5.679,5.053
1.60545E+12,2.665,5.679,5.283
1.60545E+12,2.684,5.659,5.283
1.60545E+12,2.626,5.659,5.264
1.60545E+12,2.626,5.698,5.245
1.60545E+12,2.569,5.698,5.207
1.60545E+12,2.454,5.832,5.245
1.60545E+12,2.416,5.985,5.245
1.60545E+12,2.511,6.004,5.245
1.60545E+12,2.569,6.004,5.226
1.60545E+12,2.645,6.081,5.168
1.60545E+12,2.665,6.138,5.168
1.60545E+12,2.626,6.196,5.168
1.60545E+12,2.607,6.215,5.245
1.60545E+12,2.473,6.311,5.379
1.60545E+12,2.435,6.368,5.36
1.60545E+12,2.416,6.33,5.379
1.60545E+12,2.454,6.33,5.379
1.60545E+12,2.473,6.33,5.417
1.60545E+12,2.473,6.406,5.321
1.60545E+12,2.473,6.483,5.207
1.60545E+12,2.55,6.56,5.168
1.60545E+12,2.703,6.579,4.977
1.60545E+12,2.799,6.579,4.843
1.60545E+12,2.894,6.655,4.824
1.60545E+12,2.894,6.789,4.9
1.60545E+12,2.99,6.847,4.938
1.60545E+12,3.028,6.828,4.996
1.60545E+12,3.048,6.828,5.149
1.60545E+12,2.971,6.885,5.321
1.60545E+12,2.875,6.904,5.494
1.60545E+12,2.799,6.885,5.609
1.60545E+12,2.741,6.923,5.704
1.60545E+12,2.703,6.923,5.743
1.60545E+12,2.665,6.885,5.743
1.60545E+12,2.626,6.885,5.704
1.60545E+12,2.588,6.885,5.589
1.60545E+12,2.53,6.904,5.436
1.60545E+12,2.492,6.962,5.379
1.60545E+12,2.511,6.904,5.36
1.60545E+12,2.511,6.885,5.36
1.60545E+12,2.53,6.904,5.475
1.60545E+12,2.492,6.904,5.589
1.60545E+12,2.473,6.923,5.647
1.60545E+12,2.473,6.885,5.762
1.60545E+12,2.435,6.847,5.819
1.60545E+12,2.473,6.847,5.858
1.60545E+12,2.53,6.808,5.762
1.60545E+12,2.569,6.789,5.685
1.60545E+12,2.55,6.847,5.666
1.60545E+12,2.569,6.885,5.704
1.60545E+12,2.607,6.847,5.647
1.60545E+12,2.607,6.847,5.647
1.60545E+12,2.588,6.789,5.609
1.60545E+12,2.55,6.694,5.57
1.60545E+12,2.511,6.617,5.513
1.60545E+12,2.435,6.579,5.455
1.60545E+12,2.339,6.617,5.36
1.60545E+12,2.282,6.636,5.283
1.60545E+12,2.32,6.617,5.168
1.60545E+12,2.339,6.56,5.053
1.60545E+12,2.339,6.579,4.958
1.60545E+12,2.396,6.598,4.843
1.60545E+12,2.473,6.598,4.766
1.60545E+12,2.607,6.655,4.632
1.60545E+12,2.703,6.674,4.613
1.60545E+12,2.799,6.694,4.479
1.60545E+12,2.779,6.751,4.498
1.60545E+12,2.818,6.789,4.479
1.60545E+12,2.799,6.808,4.536
1.60545E+12,2.779,6.789,4.594
1.60545E+12,2.722,6.713,4.747
1.60545E+12,2.684,6.636,4.824
1.60545E+12,2.684,6.521,4.958
1.60545E+12,2.703,6.464,5.111
1.60545E+12,2.722,6.406,5.207
1.60545E+12,2.722,6.406,5.283
1.60545E+12,2.703,6.425,5.341
1.60545E+12,2.626,6.464,5.398
1.60545E+12,2.511,6.54,5.475
1.60545E+12,2.454,6.54,5.57
1.60545E+12,2.416,6.464,5.609
1.60545E+12,2.396,6.291,5.609
1.60545E+12,2.358,6.177,5.647
1.60545E+12,2.301,6.157,5.781
1.60545E+12,2.282,6.042,6.03
1.60545E+12,2.301,5.87,6.183
